host,replicate_id,tissue,treatment_raw,isolate,concentration,score,is_mixture_treatment,source_file,n_components,is_mixture_clean,mixture_unknown,isolate_1,isolate_2,isolate_3,ratio_1,ratio_2,ratio_3,mixture_label,isolate_clean,treatment_id
BTx398,,leaf,Mixture 10 6,Mixture 10 6,1000000,1,TRUE,BTx398_Mixture_con_ex2_1.xlsx,2,TRUE,TRUE,AMP99,AMP170,,1,1,,AMP99+AMP170,,AMP99+AMP170_1e6
BTx398,,leaf,Mixture 10 6,Mixture 10 6,1000000,1.67,TRUE,BTx398_Mixture_con_ex2_1.xlsx,2,TRUE,TRUE,AMP99,AMP170,,1,1,,AMP99+AMP170,,AMP99+AMP170_1e6
BTx398,,leaf,Mixture 10 6,Mixture 10 6,1000000,5,TRUE,BTx398_Mixture_con_ex2_1.xlsx,2,TRUE,TRUE,AMP99,AMP170,,1,1,,AMP99+AMP170,,AMP99+AMP170_1e6
BTx398,,leaf,Mixture 10 6,Mixture 10 6,1000000,4.67,TRUE,BTx398_Mixture_con_ex2_1.xlsx,2,TRUE,TRUE,AMP99,AMP170,,1,1,,AMP99+AMP170,,AMP99+AMP170_1e6
BTx398,,leaf,Mixture 10 6,Mixture 10 6,1000000,2.33,TRUE,BTx398_Mixture_con_ex2_1.xlsx,2,TRUE,TRUE,AMP99,AMP170,,1,1,,AMP99+AMP170,,AMP99+AMP170_1e6
BTx398,,leaf,Mixture 10 6,Mixture 10 6,1000000,1.67,TRUE,BTx398_Mixture_con_ex2_1.xlsx,2,TRUE,TRUE,AMP99,AMP170,,1,1,,AMP99+AMP170,,AMP99+AMP170_1e6
RTx2536,,leaf,AMP77 10 6,AMP77,1000000,1.67,FALSE,RTx2536_Mixture_con2.xlsx,1,FALSE,FALSE,AMP77,,,1,,,,AMP77,AMP77_1e6
RTx2536,,leaf,AMP77 10 6,AMP77,1000000,2,FALSE,RTx2536_Mixture_con2.xlsx,1,FALSE,FALSE,AMP77,,,1,,,,AMP77,AMP77_1e6
RTx2536,,leaf,AMP77 10 6,AMP77,1000000,1.67,FALSE,RTx2536_Mixture_con2.xlsx,1,FALSE,FALSE,AMP77,,,1,,,,AMP77,AMP77_1e6
RTx2536,,leaf,AMP77 10 6,AMP77,1000000,1.67,FALSE,RTx2536_Mixture_con2.xlsx,1,FALSE,FALSE,AMP77,,,1,,,,AMP77,AMP77_1e6
RTx2536,,leaf,AMP77 10 6,AMP77,1000000,1.67,FALSE,RTx2536_Mixture_con2.xlsx,1,FALSE,FALSE,AMP77,,,1,,,,AMP77,AMP77_1e6
RTx2536,,leaf,AMP77 10 6,AMP77,1000000,2.67,FALSE,RTx2536_Mixture_con2.xlsx,1,FALSE,FALSE,AMP77,,,1,,,,AMP77,AMP77_1e6
RTx2536,,leaf,AMP77 10 6/2,AMP77,500000,2,FALSE,RTx2536_Mixture_con2.xlsx,1,FALSE,FALSE,AMP77,,,1,,,,AMP77,AMP77_0.5e6
RTx2536,,leaf,AMP77 10 6/2,AMP77,500000,1.33,FALSE,RTx2536_Mixture_con2.xlsx,1,FALSE,FALSE,AMP77,,,1,,,,AMP77,AMP77_0.5e6
RTx2536,,leaf,AMP77 10 6/2,AMP77,500000,1.67,FALSE,RTx2536_Mixture_con2.xlsx,1,FALSE,FALSE,AMP77,,,1,,,,AMP77,AMP77_0.5e6
RTx2536,,leaf,AMP77 10 6/2,AMP77,500000,2,FALSE,RTx2536_Mixture_con2.xlsx,1,FALSE,FALSE,AMP77,,,1,,,,AMP77,AMP77_0.5e6
RTx2536,,leaf,AMP77 10 6/2,AMP77,500000,2.33,FALSE,RTx2536_Mixture_con2.xlsx,1,FALSE,FALSE,AMP77,,,1,,,,AMP77,AMP77_0.5e6
RTx2536,,leaf,AMP77 10 6/2,AMP77,500000,1.33,FALSE,RTx2536_Mixture_con2.xlsx,1,FALSE,FALSE,AMP77,,,1,,,,AMP77,AMP77_0.5e6
RTx2536,,leaf,AMP77 10 5,AMP77,100000,1.33,FALSE,RTx2536_Mixture_con2.xlsx,1,FALSE,FALSE,AMP77,,,1,,,,AMP77,AMP77_1e5
RTx2536,,leaf,AMP77 10 5,AMP77,100000,1.67,FALSE,RTx2536_Mixture_con2.xlsx,1,FALSE,FALSE,AMP77,,,1,,,,AMP77,AMP77_1e5
RTx2536,,leaf,AMP77 10 5,AMP77,100000,1.67,FALSE,RTx2536_Mixture_con2.xlsx,1,FALSE,FALSE,AMP77,,,1,,,,AMP77,AMP77_1e5
RTx2536,,leaf,AMP77 10 5,AMP77,100000,1,FALSE,RTx2536_Mixture_con2.xlsx,1,FALSE,FALSE,AMP77,,,1,,,,AMP77,AMP77_1e5
RTx2536,,leaf,AMP77 10 5,AMP77,100000,1.33,FALSE,RTx2536_Mixture_con2.xlsx,1,FALSE,FALSE,AMP77,,,1,,,,AMP77,AMP77_1e5
RTx2536,,leaf,AMP77 10 5,AMP77,100000,3.67,FALSE,RTx2536_Mixture_con2.xlsx,1,FALSE,FALSE,AMP77,,,1,,,,AMP77,AMP77_1e5
RTx2536,,leaf,AMP77 10 5/2,AMP77,50000,1,FALSE,RTx2536_Mixture_con2.xlsx,1,FALSE,FALSE,AMP77,,,1,,,,AMP77,AMP77_0.5e5
RTx2536,,leaf,AMP77 10 5/2,AMP77,50000,1,FALSE,RTx2536_Mixture_con2.xlsx,1,FALSE,FALSE,AMP77,,,1,,,,AMP77,AMP77_0.5e5
RTx2536,,leaf,AMP77 10 5/2,AMP77,50000,1,FALSE,RTx2536_Mixture_con2.xlsx,1,FALSE,FALSE,AMP77,,,1,,,,AMP77,AMP77_0.5e5
RTx2536,,leaf,AMP77 10 5/2,AMP77,50000,1,FALSE,RTx2536_Mixture_con2.xlsx,1,FALSE,FALSE,AMP77,,,1,,,,AMP77,AMP77_0.5e5
RTx2536,,leaf,AMP77 10 5/2,AMP77,50000,1,FALSE,RTx2536_Mixture_con2.xlsx,1,FALSE,FALSE,AMP77,,,1,,,,AMP77,AMP77_0.5e5
RTx2536,,leaf,AMP77 10 5/2,AMP77,50000,1,FALSE,RTx2536_Mixture_con2.xlsx,1,FALSE,FALSE,AMP77,,,1,,,,AMP77,AMP77_0.5e5
RTx2536,,leaf,AMP77 10 4,AMP77,10000,1,FALSE,RTx2536_Mixture_con2.xlsx,1,FALSE,FALSE,AMP77,,,1,,,,AMP77,AMP77_1e4
RTx2536,,leaf,AMP77 10 4,AMP77,10000,1.33,FALSE,RTx2536_Mixture_con2.xlsx,1,FALSE,FALSE,AMP77,,,1,,,,AMP77,AMP77_1e4
RTx2536,,leaf,AMP77 10 4,AMP77,10000,1,FALSE,RTx2536_Mixture_con2.xlsx,1,FALSE,FALSE,AMP77,,,1,,,,AMP77,AMP77_1e4
RTx2536,,leaf,AMP77 10 4,AMP77,10000,1,FALSE,RTx2536_Mixture_con2.xlsx,1,FALSE,FALSE,AMP77,,,1,,,,AMP77,AMP77_1e4
RTx2536,,leaf,AMP77 10 4,AMP77,10000,1.33,FALSE,RTx2536_Mixture_con2.xlsx,1,FALSE,FALSE,AMP77,,,1,,,,AMP77,AMP77_1e4
RTx2536,,leaf,AMP77 10 4,AMP77,10000,1.33,FALSE,RTx2536_Mixture_con2.xlsx,1,FALSE,FALSE,AMP77,,,1,,,,AMP77,AMP77_1e4
RTx2536,,leaf,AMP77 10 4/2,AMP77,5000,1,FALSE,RTx2536_Mixture_con2.xlsx,1,FALSE,FALSE,AMP77,,,1,,,,AMP77,AMP77_0.5e4
RTx2536,,leaf,AMP77 10 4/2,AMP77,5000,1,FALSE,RTx2536_Mixture_con2.xlsx,1,FALSE,FALSE,AMP77,,,1,,,,AMP77,AMP77_0.5e4
RTx2536,,leaf,AMP77 10 4/2,AMP77,5000,1,FALSE,RTx2536_Mixture_con2.xlsx,1,FALSE,FALSE,AMP77,,,1,,,,AMP77,AMP77_0.5e4
RTx2536,,leaf,AMP77 10 4/2,AMP77,5000,1,FALSE,RTx2536_Mixture_con2.xlsx,1,FALSE,FALSE,AMP77,,,1,,,,AMP77,AMP77_0.5e4
RTx2536,,leaf,AMP77 10 4/2,AMP77,5000,1,FALSE,RTx2536_Mixture_con2.xlsx,1,FALSE,FALSE,AMP77,,,1,,,,AMP77,AMP77_0.5e4
RTx2536,,leaf,AMP77 10 4/2,AMP77,5000,1,FALSE,RTx2536_Mixture_con2.xlsx,1,FALSE,FALSE,AMP77,,,1,,,,AMP77,AMP77_0.5e4
RTx2536,,leaf,AMP207 10 6,AMP207,1000000,3.67,FALSE,RTx2536_Mixture_con2.xlsx,1,FALSE,FALSE,AMP207,,,1,,,,AMP207,AMP207_1e6
RTx2536,,leaf,AMP207 10 6,AMP207,1000000,3,FALSE,RTx2536_Mixture_con2.xlsx,1,FALSE,FALSE,AMP207,,,1,,,,AMP207,AMP207_1e6
RTx2536,,leaf,AMP207 10 6,AMP207,1000000,2.33,FALSE,RTx2536_Mixture_con2.xlsx,1,FALSE,FALSE,AMP207,,,1,,,,AMP207,AMP207_1e6
RTx2536,,leaf,AMP207 10 6,AMP207,1000000,2,FALSE,RTx2536_Mixture_con2.xlsx,1,FALSE,FALSE,AMP207,,,1,,,,AMP207,AMP207_1e6
RTx2536,,leaf,AMP207 10 6,AMP207,1000000,3,FALSE,RTx2536_Mixture_con2.xlsx,1,FALSE,FALSE,AMP207,,,1,,,,AMP207,AMP207_1e6
RTx2536,,leaf,AMP207 10 6,AMP207,1000000,4.33,FALSE,RTx2536_Mixture_con2.xlsx,1,FALSE,FALSE,AMP207,,,1,,,,AMP207,AMP207_1e6
RTx2536,,leaf,AMP207 10 6/2,AMP207,50000,1.33,FALSE,RTx2536_Mixture_con2.xlsx,1,FALSE,FALSE,AMP207,,,1,,,,AMP207,AMP207_0.5e5
RTx2536,,leaf,AMP207 10 6/2,AMP207,50000,1.33,FALSE,RTx2536_Mixture_con2.xlsx,1,FALSE,FALSE,AMP207,,,1,,,,AMP207,AMP207_0.5e5
RTx2536,,leaf,AMP207 10 6/2,AMP207,50000,1.33,FALSE,RTx2536_Mixture_con2.xlsx,1,FALSE,FALSE,AMP207,,,1,,,,AMP207,AMP207_0.5e5
RTx2536,,leaf,AMP207 10 6/2,AMP207,50000,2,FALSE,RTx2536_Mixture_con2.xlsx,1,FALSE,FALSE,AMP207,,,1,,,,AMP207,AMP207_0.5e5
RTx2536,,leaf,AMP207 10 6/2,AMP207,50000,2.67,FALSE,RTx2536_Mixture_con2.xlsx,1,FALSE,FALSE,AMP207,,,1,,,,AMP207,AMP207_0.5e5
RTx2536,,leaf,AMP207 10 6/2,AMP207,50000,4.67,FALSE,RTx2536_Mixture_con2.xlsx,1,FALSE,FALSE,AMP207,,,1,,,,AMP207,AMP207_0.5e5
RTx2536,,leaf,AMP207 10 5,AMP207,100000,1,FALSE,RTx2536_Mixture_con2.xlsx,1,FALSE,FALSE,AMP207,,,1,,,,AMP207,AMP207_1e5
RTx2536,,leaf,AMP207 10 5,AMP207,100000,1,FALSE,RTx2536_Mixture_con2.xlsx,1,FALSE,FALSE,AMP207,,,1,,,,AMP207,AMP207_1e5
RTx2536,,leaf,AMP207 10 5,AMP207,100000,1.33,FALSE,RTx2536_Mixture_con2.xlsx,1,FALSE,FALSE,AMP207,,,1,,,,AMP207,AMP207_1e5
RTx2536,,leaf,AMP207 10 5,AMP207,100000,1,FALSE,RTx2536_Mixture_con2.xlsx,1,FALSE,FALSE,AMP207,,,1,,,,AMP207,AMP207_1e5
RTx2536,,leaf,AMP207 10 5,AMP207,100000,1.33,FALSE,RTx2536_Mixture_con2.xlsx,1,FALSE,FALSE,AMP207,,,1,,,,AMP207,AMP207_1e5
RTx2536,,leaf,AMP207 10 5,AMP207,100000,4,FALSE,RTx2536_Mixture_con2.xlsx,1,FALSE,FALSE,AMP207,,,1,,,,AMP207,AMP207_1e5
RTx2536,,leaf,AMP207 10 5/2,AMP207,50000,1,FALSE,RTx2536_Mixture_con2.xlsx,1,FALSE,FALSE,AMP207,,,1,,,,AMP207,AMP207_0.5e5
RTx2536,,leaf,AMP207 10 5/2,AMP207,50000,1.33,FALSE,RTx2536_Mixture_con2.xlsx,1,FALSE,FALSE,AMP207,,,1,,,,AMP207,AMP207_0.5e5
RTx2536,,leaf,AMP207 10 5/2,AMP207,50000,1.33,FALSE,RTx2536_Mixture_con2.xlsx,1,FALSE,FALSE,AMP207,,,1,,,,AMP207,AMP207_0.5e5
RTx2536,,leaf,AMP207 10 5/2,AMP207,50000,1.67,FALSE,RTx2536_Mixture_con2.xlsx,1,FALSE,FALSE,AMP207,,,1,,,,AMP207,AMP207_0.5e5
RTx2536,,leaf,AMP207 10 5/2,AMP207,50000,1.33,FALSE,RTx2536_Mixture_con2.xlsx,1,FALSE,FALSE,AMP207,,,1,,,,AMP207,AMP207_0.5e5
RTx2536,,leaf,AMP207 10 5/2,AMP207,50000,1.67,FALSE,RTx2536_Mixture_con2.xlsx,1,FALSE,FALSE,AMP207,,,1,,,,AMP207,AMP207_0.5e5
RTx2536,,leaf,AMP207 10 4,AMP207,10000,1,FALSE,RTx2536_Mixture_con2.xlsx,1,FALSE,FALSE,AMP207,,,1,,,,AMP207,AMP207_1e4
RTx2536,,leaf,AMP207 10 4,AMP207,10000,1,FALSE,RTx2536_Mixture_con2.xlsx,1,FALSE,FALSE,AMP207,,,1,,,,AMP207,AMP207_1e4
RTx2536,,leaf,AMP207 10 4,AMP207,10000,1,FALSE,RTx2536_Mixture_con2.xlsx,1,FALSE,FALSE,AMP207,,,1,,,,AMP207,AMP207_1e4
RTx2536,,leaf,AMP207 10 4,AMP207,10000,1.33,FALSE,RTx2536_Mixture_con2.xlsx,1,FALSE,FALSE,AMP207,,,1,,,,AMP207,AMP207_1e4
RTx2536,,leaf,AMP207 10 4,AMP207,10000,1,FALSE,RTx2536_Mixture_con2.xlsx,1,FALSE,FALSE,AMP207,,,1,,,,AMP207,AMP207_1e4
RTx2536,,leaf,AMP207 10 4,AMP207,10000,1,FALSE,RTx2536_Mixture_con2.xlsx,1,FALSE,FALSE,AMP207,,,1,,,,AMP207,AMP207_1e4
RTx2536,,leaf,AMP207 10 4/2,AMP207,5000,1,FALSE,RTx2536_Mixture_con2.xlsx,1,FALSE,FALSE,AMP207,,,1,,,,AMP207,AMP207_0.5e4
RTx2536,,leaf,AMP207 10 4/2,AMP207,5000,1,FALSE,RTx2536_Mixture_con2.xlsx,1,FALSE,FALSE,AMP207,,,1,,,,AMP207,AMP207_0.5e4
RTx2536,,leaf,AMP207 10 4/2,AMP207,5000,1,FALSE,RTx2536_Mixture_con2.xlsx,1,FALSE,FALSE,AMP207,,,1,,,,AMP207,AMP207_0.5e4
RTx2536,,leaf,AMP207 10 4/2,AMP207,5000,1,FALSE,RTx2536_Mixture_con2.xlsx,1,FALSE,FALSE,AMP207,,,1,,,,AMP207,AMP207_0.5e4
RTx2536,,leaf,AMP207 10 4/2,AMP207,5000,1,FALSE,RTx2536_Mixture_con2.xlsx,1,FALSE,FALSE,AMP207,,,1,,,,AMP207,AMP207_0.5e4
RTx2536,,leaf,AMP207 10 4/2,AMP207,5000,1,FALSE,RTx2536_Mixture_con2.xlsx,1,FALSE,FALSE,AMP207,,,1,,,,AMP207,AMP207_0.5e4
RTx2536,,leaf,Mixture 10 6,Mixture,1000000,3,TRUE,RTx2536_Mixture_con2.xlsx,2,TRUE,TRUE,AMP77,AMP207,,1,1,,AMP77+AMP207,,AMP77+AMP20710 6_1e6
RTx2536,,leaf,Mixture 10 6,Mixture,1000000,2.67,TRUE,RTx2536_Mixture_con2.xlsx,2,TRUE,TRUE,AMP77,AMP207,,1,1,,AMP77+AMP207,,AMP77+AMP20710 6_1e6
RTx2536,,leaf,Mixture 10 6,Mixture,1000000,3,TRUE,RTx2536_Mixture_con2.xlsx,2,TRUE,TRUE,AMP77,AMP207,,1,1,,AMP77+AMP207,,AMP77+AMP20710 6_1e6
RTx2536,,leaf,Mixture 10 6,Mixture,1000000,3.67,TRUE,RTx2536_Mixture_con2.xlsx,2,TRUE,TRUE,AMP77,AMP207,,1,1,,AMP77+AMP207,,AMP77+AMP20710 6_1e6
RTx2536,,leaf,Mixture 10 6,Mixture,1000000,3,TRUE,RTx2536_Mixture_con2.xlsx,2,TRUE,TRUE,AMP77,AMP207,,1,1,,AMP77+AMP207,,AMP77+AMP20710 6_1e6
RTx2536,,leaf,Mixture 10 6,Mixture,1000000,3.67,TRUE,RTx2536_Mixture_con2.xlsx,2,TRUE,TRUE,AMP77,AMP207,,1,1,,AMP77+AMP207,,AMP77+AMP20710 6_1e6
RTx2536,,leaf,Mixture 10 5,Mixture,100000,1.33,TRUE,RTx2536_Mixture_con2.xlsx,2,TRUE,TRUE,AMP77,AMP207,,1,1,,AMP77+AMP207,,AMP77+AMP20710 5_1e5
RTx2536,,leaf,Mixture 10 5,Mixture,100000,1.67,TRUE,RTx2536_Mixture_con2.xlsx,2,TRUE,TRUE,AMP77,AMP207,,1,1,,AMP77+AMP207,,AMP77+AMP20710 5_1e5
RTx2536,,leaf,Mixture 10 5,Mixture,100000,1,TRUE,RTx2536_Mixture_con2.xlsx,2,TRUE,TRUE,AMP77,AMP207,,1,1,,AMP77+AMP207,,AMP77+AMP20710 5_1e5
RTx2536,,leaf,Mixture 10 5,Mixture,100000,2.67,TRUE,RTx2536_Mixture_con2.xlsx,2,TRUE,TRUE,AMP77,AMP207,,1,1,,AMP77+AMP207,,AMP77+AMP20710 5_1e5
RTx2536,,leaf,Mixture 10 5,Mixture,100000,1,TRUE,RTx2536_Mixture_con2.xlsx,2,TRUE,TRUE,AMP77,AMP207,,1,1,,AMP77+AMP207,,AMP77+AMP20710 5_1e5
RTx2536,,leaf,Mixture 10 5,Mixture,100000,2,TRUE,RTx2536_Mixture_con2.xlsx,2,TRUE,TRUE,AMP77,AMP207,,1,1,,AMP77+AMP207,,AMP77+AMP20710 5_1e5
RTx2536,,leaf,Mixture 10 4,Mixture,10000,1,TRUE,RTx2536_Mixture_con2.xlsx,2,TRUE,TRUE,AMP77,AMP207,,1,1,,AMP77+AMP207,,AMP77+AMP20710 4_1e4
RTx2536,,leaf,Mixture 10 4,Mixture,10000,1,TRUE,RTx2536_Mixture_con2.xlsx,2,TRUE,TRUE,AMP77,AMP207,,1,1,,AMP77+AMP207,,AMP77+AMP20710 4_1e4
RTx2536,,leaf,Mixture 10 4,Mixture,10000,1,TRUE,RTx2536_Mixture_con2.xlsx,2,TRUE,TRUE,AMP77,AMP207,,1,1,,AMP77+AMP207,,AMP77+AMP20710 4_1e4
RTx2536,,leaf,Mixture 10 4,Mixture,10000,1,TRUE,RTx2536_Mixture_con2.xlsx,2,TRUE,TRUE,AMP77,AMP207,,1,1,,AMP77+AMP207,,AMP77+AMP20710 4_1e4
RTx2536,,leaf,Mixture 10 4,Mixture,10000,1,TRUE,RTx2536_Mixture_con2.xlsx,2,TRUE,TRUE,AMP77,AMP207,,1,1,,AMP77+AMP207,,AMP77+AMP20710 4_1e4
RTx2536,,leaf,Mixture 10 4,Mixture,10000,1,TRUE,RTx2536_Mixture_con2.xlsx,2,TRUE,TRUE,AMP77,AMP207,,1,1,,AMP77+AMP207,,AMP77+AMP20710 4_1e4
RTx2536,,leaf,AMP77 10 6,AMP77,1000000,1.33,FALSE,RTx2536_Mixture_con2.xlsx,1,FALSE,FALSE,AMP77,,,1,,,,AMP77,AMP77_1e6
RTx2536,,leaf,AMP77 10 6,AMP77,1000000,1.33,FALSE,RTx2536_Mixture_con2.xlsx,1,FALSE,FALSE,AMP77,,,1,,,,AMP77,AMP77_1e6
RTx2536,,leaf,AMP77 10 6,AMP77,1000000,1,FALSE,RTx2536_Mixture_con2.xlsx,1,FALSE,FALSE,AMP77,,,1,,,,AMP77,AMP77_1e6
RTx2536,,leaf,AMP77 10 6,AMP77,1000000,1,FALSE,RTx2536_Mixture_con2.xlsx,1,FALSE,FALSE,AMP77,,,1,,,,AMP77,AMP77_1e6
RTx2536,,leaf,AMP77 10 6,AMP77,1000000,1.33,FALSE,RTx2536_Mixture_con2.xlsx,1,FALSE,FALSE,AMP77,,,1,,,,AMP77,AMP77_1e6
RTx2536,,leaf,AMP77 10 6,AMP77,1000000,1,FALSE,RTx2536_Mixture_con2.xlsx,1,FALSE,FALSE,AMP77,,,1,,,,AMP77,AMP77_1e6
RTx2536,,leaf,AMP77 10 6,AMP77,1000000,1,FALSE,RTx2536_Mixture_con2.xlsx,1,FALSE,FALSE,AMP77,,,1,,,,AMP77,AMP77_1e6
RTx2536,,leaf,AMP77 10 6,AMP77,1000000,1,FALSE,RTx2536_Mixture_con2.xlsx,1,FALSE,FALSE,AMP77,,,1,,,,AMP77,AMP77_1e6
RTx2536,,leaf,AMP77 10 6,AMP77,1000000,1.67,FALSE,RTx2536_Mixture_con2.xlsx,1,FALSE,FALSE,AMP77,,,1,,,,AMP77,AMP77_1e6
RTx2536,,leaf,AMP207 10 6,AMP207,1000000,5,FALSE,RTx2536_Mixture_con2.xlsx,1,FALSE,FALSE,AMP207,,,1,,,,AMP207,AMP207_1e6
RTx2536,,leaf,AMP207 10 6,AMP207,1000000,5,FALSE,RTx2536_Mixture_con2.xlsx,1,FALSE,FALSE,AMP207,,,1,,,,AMP207,AMP207_1e6
RTx2536,,leaf,AMP207 10 6,AMP207,1000000,2,FALSE,RTx2536_Mixture_con2.xlsx,1,FALSE,FALSE,AMP207,,,1,,,,AMP207,AMP207_1e6
RTx2536,,leaf,AMP207 10 6,AMP207,1000000,3.67,FALSE,RTx2536_Mixture_con2.xlsx,1,FALSE,FALSE,AMP207,,,1,,,,AMP207,AMP207_1e6
RTx2536,,leaf,AMP207 10 6,AMP207,1000000,3.67,FALSE,RTx2536_Mixture_con2.xlsx,1,FALSE,FALSE,AMP207,,,1,,,,AMP207,AMP207_1e6
RTx2536,,leaf,AMP207 10 6,AMP207,1000000,1.33,FALSE,RTx2536_Mixture_con2.xlsx,1,FALSE,FALSE,AMP207,,,1,,,,AMP207,AMP207_1e6
RTx2536,,leaf,AMP207 10 6,AMP207,1000000,1.67,FALSE,RTx2536_Mixture_con2.xlsx,1,FALSE,FALSE,AMP207,,,1,,,,AMP207,AMP207_1e6
RTx2536,,leaf,AMP207 10 6,AMP207,1000000,5,FALSE,RTx2536_Mixture_con2.xlsx,1,FALSE,FALSE,AMP207,,,1,,,,AMP207,AMP207_1e6
RTx2536,,leaf,AMP207 10 6,AMP207,1000000,3.67,FALSE,RTx2536_Mixture_con2.xlsx,1,FALSE,FALSE,AMP207,,,1,,,,AMP207,AMP207_1e6
RTx2536,,leaf,Mixture 10 6,Mixture,1000000,2.33,TRUE,RTx2536_Mixture_con2.xlsx,2,TRUE,TRUE,AMP77,AMP207,,1,1,,AMP77+AMP207,,AMP77+AMP20710 6_1e6
RTx2536,,leaf,Mixture 10 6,Mixture,1000000,2.33,TRUE,RTx2536_Mixture_con2.xlsx,2,TRUE,TRUE,AMP77,AMP207,,1,1,,AMP77+AMP207,,AMP77+AMP20710 6_1e6
RTx2536,,leaf,Mixture 10 6,Mixture,1000000,1.33,TRUE,RTx2536_Mixture_con2.xlsx,2,TRUE,TRUE,AMP77,AMP207,,1,1,,AMP77+AMP207,,AMP77+AMP20710 6_1e6
RTx2536,,leaf,Mixture 10 6,Mixture,1000000,1,TRUE,RTx2536_Mixture_con2.xlsx,2,TRUE,TRUE,AMP77,AMP207,,1,1,,AMP77+AMP207,,AMP77+AMP20710 6_1e6
RTx2536,,leaf,Mixture 10 6,Mixture,1000000,1,TRUE,RTx2536_Mixture_con2.xlsx,2,TRUE,TRUE,AMP77,AMP207,,1,1,,AMP77+AMP207,,AMP77+AMP20710 6_1e6
RTx2536,,leaf,Mixture 10 6,Mixture,1000000,1,TRUE,RTx2536_Mixture_con2.xlsx,2,TRUE,TRUE,AMP77,AMP207,,1,1,,AMP77+AMP207,,AMP77+AMP20710 6_1e6
RTx2536,,leaf,Mixture 10 6,Mixture,1000000,1.33,TRUE,RTx2536_Mixture_con2.xlsx,2,TRUE,TRUE,AMP77,AMP207,,1,1,,AMP77+AMP207,,AMP77+AMP20710 6_1e6
RTx2536,,leaf,Mixture 10 6,Mixture,1000000,1.33,TRUE,RTx2536_Mixture_con2.xlsx,2,TRUE,TRUE,AMP77,AMP207,,1,1,,AMP77+AMP207,,AMP77+AMP20710 6_1e6
RTx2536,,leaf,Mixture 10 6,Mixture,1000000,2.33,TRUE,RTx2536_Mixture_con2.xlsx,2,TRUE,TRUE,AMP77,AMP207,,1,1,,AMP77+AMP207,,AMP77+AMP20710 6_1e6
RTx2536,,leaf,AMP20 10 6,AMP20,1000000,5,FALSE,RTx2536_Mixture_con_ex2_1.xlsx,1,FALSE,FALSE,AMP20,,,1,,,,AMP20,AMP20_1e6
RTx2536,,leaf,AMP20 10 6,AMP20,1000000,5,FALSE,RTx2536_Mixture_con_ex2_1.xlsx,1,FALSE,FALSE,AMP20,,,1,,,,AMP20,AMP20_1e6
RTx2536,,leaf,AMP20 10 6,AMP20,1000000,5,FALSE,RTx2536_Mixture_con_ex2_1.xlsx,1,FALSE,FALSE,AMP20,,,1,,,,AMP20,AMP20_1e6
RTx2536,,leaf,AMP20 10 6,AMP20,1000000,5,FALSE,RTx2536_Mixture_con_ex2_1.xlsx,1,FALSE,FALSE,AMP20,,,1,,,,AMP20,AMP20_1e6
RTx2536,,leaf,AMP20 10 6,AMP20,1000000,5,FALSE,RTx2536_Mixture_con_ex2_1.xlsx,1,FALSE,FALSE,AMP20,,,1,,,,AMP20,AMP20_1e6
RTx2536,,leaf,AMP20 10 6,AMP20,1000000,3.67,FALSE,RTx2536_Mixture_con_ex2_1.xlsx,1,FALSE,FALSE,AMP20,,,1,,,,AMP20,AMP20_1e6
RTx2536,,leaf,AMP20 10 6/2,AMP20,500000,5,FALSE,RTx2536_Mixture_con_ex2_1.xlsx,1,FALSE,FALSE,AMP20,,,1,,,,AMP20,AMP20_0.5e6
RTx2536,,leaf,AMP20 10 6/2,AMP20,500000,5,FALSE,RTx2536_Mixture_con_ex2_1.xlsx,1,FALSE,FALSE,AMP20,,,1,,,,AMP20,AMP20_0.5e6
RTx2536,,leaf,AMP20 10 6/2,AMP20,500000,5,FALSE,RTx2536_Mixture_con_ex2_1.xlsx,1,FALSE,FALSE,AMP20,,,1,,,,AMP20,AMP20_0.5e6
RTx2536,,leaf,AMP20 10 6/2,AMP20,500000,5,FALSE,RTx2536_Mixture_con_ex2_1.xlsx,1,FALSE,FALSE,AMP20,,,1,,,,AMP20,AMP20_0.5e6
RTx2536,,leaf,AMP20 10 6/2,AMP20,500000,5,FALSE,RTx2536_Mixture_con_ex2_1.xlsx,1,FALSE,FALSE,AMP20,,,1,,,,AMP20,AMP20_0.5e6
RTx2536,,leaf,AMP20 10 6/2,AMP20,500000,5,FALSE,RTx2536_Mixture_con_ex2_1.xlsx,1,FALSE,FALSE,AMP20,,,1,,,,AMP20,AMP20_0.5e6
RTx2536,,leaf,AMP20 10 5,AMP20,100000,4.33,FALSE,RTx2536_Mixture_con_ex2_1.xlsx,1,FALSE,FALSE,AMP20,,,1,,,,AMP20,AMP20_1e5
RTx2536,,leaf,AMP20 10 5,AMP20,100000,5,FALSE,RTx2536_Mixture_con_ex2_1.xlsx,1,FALSE,FALSE,AMP20,,,1,,,,AMP20,AMP20_1e5
RTx2536,,leaf,AMP20 10 5,AMP20,100000,3.67,FALSE,RTx2536_Mixture_con_ex2_1.xlsx,1,FALSE,FALSE,AMP20,,,1,,,,AMP20,AMP20_1e5
RTx2536,,leaf,AMP20 10 5,AMP20,100000,3,FALSE,RTx2536_Mixture_con_ex2_1.xlsx,1,FALSE,FALSE,AMP20,,,1,,,,AMP20,AMP20_1e5
